4	24.14147363	8.836379928
6	27.95808237	3.753422032
10	45.82257031	5.095236628
14	48.3407	12.70790343
16	42.56797891	8.349828466
18	39.77759925	4.175285562
20	31.87176684	14.40275806
24	16.70094779	6.779284791
28	24.14147363	8.836379928
30	27.95808237	3.753422032
34	45.82257031	5.095236628
38	48.3407	12.70790343
40	42.56797891	8.349828466
42	39.77759925	4.175285562
44	31.87176684	14.40275806
48	16.70094779	6.779284791
