4	50.7735	2.441138517
6	41.70218456	1.49080482
8	23.16960474	1.90089604
10	15.99117664	1.713811346
12	14.36354243	1.038529866
16	20.82259038	1.48994328
18	24.87239807	2.855953468
24	39.29270028	2.533178331
28	50.7735	2.441138517
30	41.70218456	1.49080482
32	23.16960474	1.90089604
34	15.99117664	1.713811346
36	14.36354243	1.038529866
40	20.82259038	1.48994328
42	24.87239807	2.855953468
48	39.29270028	2.533178331
