2	35.15259066	3.145859782
6	63.85581489	4.772284303
8	70.02169268	3.708812349
12	80.4399	6.674650996
16	39.83015312	4.321584352
20	10.91431242	1.502436625
22	10.276463	1.736367307
24	38.76707075	6.803727225
26	35.15259066	3.145859782
30	63.85581489	4.772284303
32	70.02169268	3.708812349
36	80.4399	6.674650996
40	39.83015312	4.321584352
44	10.91431242	1.502436625
46	10.276463	1.736367307
48	38.76707075	6.803727225
